Linux 4.18.0-348.23.1.el8_5.aarch64 (cna0146.deucalion.macc.fccn.pt) 	16/03/26 	_aarch64_	(48 CPU)

11:37:29      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:46:49    30910    122103    0.00    1.60    0.00    0.00    1.60    15  pidstat

11:46:44      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:46:49        0      1424      6.80      0.00  728064   28544   0.09  node_exporter

11:46:49      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:46:54        0       344    0.00    0.20    0.00    0.00    0.20    45  kworker/45:1-mm_percpu_wq
11:46:54        0       797    0.00    0.20    0.00    0.00    0.20    20  jbd2/nvme0n1p4-
11:46:54        0       896    0.00    0.20    0.00    0.00    0.20     2  systemd-journal
11:46:54        0      1441    0.00    0.20    0.00    0.00    0.20    12  cgroups_exporte
11:46:54        0      1450    0.20    0.20    0.00    0.00    0.40     1  NetworkManager
11:46:54        0      2655    0.00    0.20    0.00    0.00    0.20     0  kiblnd_sd_00_03
11:46:54        0      2656    0.00    3.60    0.00    0.00    3.60    12  kiblnd_sd_01_00
11:46:54        0      2657    0.00    3.80    0.00    0.00    3.80    20  kiblnd_sd_01_01
11:46:54        0      2658    0.00    3.80    0.00    0.00    3.80    22  kiblnd_sd_01_02
11:46:54        0      2659    0.00    3.60    0.00    0.00    3.60    13  kiblnd_sd_01_03
11:46:54        0      2660    0.00    0.20    0.00    0.00    0.20    25  kiblnd_sd_02_00
11:46:54        0      2661    0.00    0.40    0.00    0.00    0.40    32  kiblnd_sd_02_01
11:46:54        0      2662    0.00    0.20    0.00    0.00    0.20    31  kiblnd_sd_02_02
11:46:54        0      2663    0.00    0.20    0.00    0.00    0.20    34  kiblnd_sd_02_03
11:46:54        0      2671    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_00
11:46:54        0      2672    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_01
11:46:54        0      2673    0.00    0.20    0.00    0.00    0.20     9  ptlrpcd_00_02
11:46:54        0      2674    0.00    0.40    0.00    0.00    0.40     2  ptlrpcd_00_03
11:46:54        0      2675    0.00    0.40    0.00    0.00    0.40     5  ptlrpcd_00_04
11:46:54        0      2676    0.00    0.40    0.00    0.00    0.40     3  ptlrpcd_00_05
11:46:54        0      2677    0.00    0.40    0.00    0.00    0.40    10  ptlrpcd_00_06
11:46:54        0      2678    0.00    0.20    0.00    0.00    0.20     9  ptlrpcd_00_07
11:46:54        0      2679    0.00    0.20    0.00    0.00    0.20     3  ptlrpcd_00_08
11:46:54        0      2680    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_09
11:46:54        0      2681    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_10
11:46:54        0      2682    0.00    0.20    0.00    0.00    0.20     9  ptlrpcd_00_11
11:46:54        0      2684    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_01
11:46:54        0      2691    0.00    0.20    0.00    0.00    0.20    15  ptlrpcd_01_08
11:46:54        0      2692    0.00    0.20    0.00    0.00    0.20    14  ptlrpcd_01_09
11:46:54        0      2693    0.00    0.20    0.00    0.00    0.20    21  ptlrpcd_01_10
11:46:54        0      2695    0.00    0.20    0.00    0.00    0.20    34  ptlrpcd_02_00
11:46:54        0      2696    0.00    0.20    0.00    0.00    0.20    33  ptlrpcd_02_01
11:46:54        0      2697    0.00    0.40    0.00    0.00    0.40    32  ptlrpcd_02_02
11:46:54        0      2698    0.00    0.20    0.00    0.00    0.20    27  ptlrpcd_02_03
11:46:54        0      2699    0.00    0.20    0.00    0.00    0.20    28  ptlrpcd_02_04
11:46:54        0      2700    0.00    0.40    0.00    0.00    0.40    26  ptlrpcd_02_05
11:46:54        0      2701    0.00    0.20    0.00    0.00    0.20    31  ptlrpcd_02_06
11:46:54        0      2702    0.00    0.20    0.00    0.00    0.20    35  ptlrpcd_02_07
11:46:54        0      2703    0.00    0.40    0.00    0.00    0.40    32  ptlrpcd_02_08
11:46:54        0      2704    0.00    0.20    0.00    0.00    0.20    24  ptlrpcd_02_09
11:46:54        0      2705    0.00    0.20    0.00    0.00    0.20    30  ptlrpcd_02_10
11:46:54        0      2706    0.00    0.40    0.00    0.00    0.40    29  ptlrpcd_02_11
11:46:54        0      2707    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_00
11:46:54        0      2708    0.00    0.20    0.00    0.00    0.20    36  ptlrpcd_03_01
11:46:54        0      2709    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_02
11:46:54        0      2711    0.00    0.20    0.00    0.00    0.20    38  ptlrpcd_03_04
11:46:54        0      2712    0.00    0.20    0.00    0.00    0.20    40  ptlrpcd_03_05
11:46:54        0      2713    0.00    0.20    0.00    0.00    0.20    39  ptlrpcd_03_06
11:46:54        0      2714    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_07
11:46:54        0      2715    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_08
11:46:54        0      2716    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_09
11:46:54        0      2717    0.00    0.20    0.00    0.00    0.20    42  ptlrpcd_03_10
11:46:54        0      2739    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_01
11:46:54        0      2740    0.00    0.20    0.00    0.00    0.20    40  ldlm_bl_02
11:46:54        0      4018    0.00    0.20    0.00    0.00    0.20     1  ldlm_bl_03
11:46:54        0     10845    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_04
11:46:54        0     10846    0.00    0.20    0.00    0.00    0.20    35  ldlm_bl_05
11:46:54        0     10847    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_06
11:46:54        0     10848    0.00    0.20    0.00    0.00    0.20     1  ldlm_bl_07
11:46:54        0     10849    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_08
11:46:54        0     10850    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_09
11:46:54        0     10851    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_10
11:46:54        0     12870    0.00    0.20    0.00    0.00    0.20    26  ldlm_bl_11
11:46:54        0     12871    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_12
11:46:54        0     12872    0.00    0.20    0.00    0.00    0.20     1  ldlm_bl_13
11:46:54        0     12873    0.00    0.20    0.00    0.00    0.20    26  ldlm_bl_14
11:46:54        0     12874    0.00    0.20    0.00    0.00    0.20    19  ldlm_bl_15
11:46:54        0     12875    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_16
11:46:54        0     12876    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_17
11:46:54        0     12877    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_18
11:46:54        0     12878    0.00    0.40    0.00    0.00    0.40    11  ldlm_bl_19
11:46:54        0     12879    0.00    0.20    0.00    0.00    0.20    36  ldlm_bl_20
11:46:54        0     12880    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_21
11:46:54        0     12881    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_22
11:46:54        0     12882    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_23
11:46:54        0     12883    0.00    0.20    0.00    0.00    0.20    18  ldlm_bl_24
11:46:54        0     12884    0.00    0.20    0.00    0.00    0.20    10  ldlm_bl_25
11:46:54        0     12885    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_26
11:46:54        0     12886    0.00    0.20    0.00    0.00    0.20    25  ldlm_bl_27
11:46:54        0     12887    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_28
11:46:54    30910    116635    0.00    0.20    0.00    0.00    0.20     2  bash
11:46:54    30910    121285    0.60    1.20    0.00    0.00    1.80    15  pidstat
11:46:54    30910    121579    0.40    1.20    0.00    0.00    1.60    47  pidstat
11:46:54    30910    122103    0.20    1.40    0.00    0.00    1.60    15  pidstat
11:46:54    30910    124103    0.00    1.60    0.00    0.00    1.60     3  pidstat
11:46:54    30910    124105    9.60    5.20    0.00    0.00   14.80    20  python
11:46:54    30910    124109  105.80   14.20    0.00    0.00  120.00    21  java

11:46:49      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:46:54    30910    116635      6.40      0.00   18560    6336   0.02  bash
11:46:54    30910    124103     60.80      0.00   23424   13568   0.04  pidstat
11:46:54    30910    124105    151.60      0.00   53696   37504   0.11  python
11:46:54    30910    124109    636.00      0.00 4904960  128512   0.39  java

11:46:54      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:46:59        0        11    0.00    0.20    0.00    0.00    0.20    13  rcu_sched
11:46:59        0       334    0.00    0.20    0.00    0.00    0.20    36  kworker/36:1-events
11:46:59        0      1450    0.20    0.00    0.00    0.00    0.20     0  NetworkManager
11:46:59      201      1723    1.40    0.00    0.00    0.00    1.40    29  telegraf
11:46:59        0      1725    0.20    0.00    0.00    0.00    0.20    20  rsyslogd
11:46:59        0      2659    0.00    0.20    0.00    0.00    0.20    13  kiblnd_sd_01_03
11:46:59        0      2672    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_01
11:46:59        0      2698    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_03
11:46:59        0      2718    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_11
11:46:59        0    107050    0.00    0.20    0.00    0.00    0.20    26  kworker/26:1-mm_percpu_wq
11:46:59    30910    121285    0.60    1.00    0.00    0.00    1.60    15  pidstat
11:46:59    30910    121579    0.40    1.60    0.00    0.00    2.00    47  pidstat
11:46:59    30910    122103    0.60    1.20    0.00    0.00    1.80    16  pidstat
11:46:59    30910    124103    0.20    1.60    0.00    0.00    1.80     3  pidstat
11:46:59    30910    124105    0.60    0.80    0.00    0.00    1.40    17  python
11:46:59    30910    124109  262.40   13.40    0.00    0.00  275.80    21  java

11:46:54      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:46:59    30910    124103     20.80      0.00   23424   22016   0.07  pidstat
11:46:59    30910    124105     44.20      0.00  128576   38080   0.12  python
11:46:59    30910    124109    652.40      0.00 12239040  258112   0.78  java

11:46:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:04        0      1424    4.40    2.20    0.00    0.00    6.60    11  node_exporter
11:47:04        0      1450    0.60    1.20    0.00    0.00    1.80     0  NetworkManager
11:47:04      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:47:04        0      2653    0.00    0.20    0.00    0.00    0.20     7  kiblnd_sd_00_01
11:47:04        0      2656    0.00    0.20    0.00    0.00    0.20    22  kiblnd_sd_01_00
11:47:04        0      2663    0.00    0.20    0.00    0.00    0.20    27  kiblnd_sd_02_03
11:47:04        0      2710    0.00    0.20    0.00    0.00    0.20    44  ptlrpcd_03_03
11:47:04      901     70391    0.00    0.20    0.00    0.00    0.20    22  icinga2
11:47:04        0    114592    0.00    0.20    0.00    0.00    0.20    45  kworker/u96:1-ipoib_wq
11:47:04    30910    121285    0.40    1.20    0.00    0.00    1.60    15  pidstat
11:47:04    30910    121579    0.40    1.20    0.00    0.00    1.60    47  pidstat
11:47:04    30910    122103    0.20    1.40    0.00    0.00    1.60    16  pidstat
11:47:04        0    123473    0.00    0.20    0.00    0.00    0.20     2  kworker/u102:0-xprtiod
11:47:04    30910    124103    0.80    1.00    0.00    0.00    1.80     3  pidstat
11:47:04    30910    124105    0.00    0.20    0.00    0.00    0.20    39  python
11:47:04    30910    124109  258.20    8.20    0.00    0.00  266.40    21  java

11:46:59      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:47:04        0      1424     10.00      0.00  728064   28544   0.09  node_exporter
11:47:04        0      1642      0.80      0.00  116928   51520   0.16  sssd_nss
11:47:04        0      3115     12.60      0.00 3283648   24000   0.07  slurmd
11:47:04    30910    124105      5.80      0.00  203072   38784   0.12  python
11:47:04    30910    124109    274.60      0.00 13418624  328448   1.00  java

11:47:04      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:09        0        11    0.00    0.20    0.00    0.00    0.20    16  rcu_sched
11:47:09        0      1441    0.20    0.00    0.00    0.00    0.20    12  cgroups_exporte
11:47:09        0      1450    0.00    0.40    0.00    0.00    0.40     0  NetworkManager
11:47:09        0      2657    0.00    0.20    0.00    0.00    0.20    13  kiblnd_sd_01_01
11:47:09        0      2658    0.00    0.20    0.00    0.00    0.20    14  kiblnd_sd_01_02
11:47:09        0      2659    0.00    0.20    0.00    0.00    0.20    18  kiblnd_sd_01_03
11:47:09        0      2660    0.00    0.20    0.00    0.00    0.20    29  kiblnd_sd_02_00
11:47:09        0      2673    0.00    0.20    0.00    0.00    0.20     6  ptlrpcd_00_02
11:47:09        0     12874    0.00    0.20    0.00    0.00    0.20    19  ldlm_bl_15
11:47:09    30910    121285    0.60    1.20    0.00    0.00    1.80    15  pidstat
11:47:09    30910    121579    0.80    0.80    0.00    0.00    1.60    47  pidstat
11:47:09    30910    122103    0.40    1.40    0.00    0.00    1.80    16  pidstat
11:47:09    30910    124103    0.80    0.80    0.00    0.00    1.60     3  pidstat
11:47:09    30910    124109  197.80    5.40    0.00    0.00  203.20    21  java

11:47:04      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:47:09    30910    124105      1.00      0.00  203072   38784   0.12  python
11:47:09    30910    124109    197.40      0.00 13582464  388544   1.18  java

11:47:09      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:14        0      1450    0.60    0.20    0.00    0.00    0.80     1  NetworkManager
11:47:14      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:47:14        0      2652    0.00    0.20    0.00    0.00    0.20     2  kiblnd_sd_00_00
11:47:14        0      2654    0.00    0.20    0.00    0.00    0.20     6  kiblnd_sd_00_02
11:47:14        0      2656    0.00    1.20    0.00    0.00    1.20    23  kiblnd_sd_01_00
11:47:14        0      2657    0.00    1.20    0.00    0.00    1.20    13  kiblnd_sd_01_01
11:47:14        0      2658    0.00    1.20    0.00    0.00    1.20    20  kiblnd_sd_01_02
11:47:14        0      2659    0.00    1.00    0.00    0.00    1.00    18  kiblnd_sd_01_03
11:47:14        0      2660    0.00    0.20    0.00    0.00    0.20    28  kiblnd_sd_02_00
11:47:14        0      2661    0.00    0.40    0.00    0.00    0.40    28  kiblnd_sd_02_01
11:47:14        0      2662    0.00    0.40    0.00    0.00    0.40    32  kiblnd_sd_02_02
11:47:14        0      2663    0.00    0.20    0.00    0.00    0.20    30  kiblnd_sd_02_03
11:47:14        0      2678    0.00    0.20    0.00    0.00    0.20     8  ptlrpcd_00_07
11:47:14        0      2679    0.00    0.20    0.00    0.00    0.20     8  ptlrpcd_00_08
11:47:14        0      2680    0.00    0.20    0.00    0.00    0.20     4  ptlrpcd_00_09
11:47:14        0      2681    0.00    0.20    0.00    0.00    0.20     8  ptlrpcd_00_10
11:47:14        0      2682    0.00    0.20    0.00    0.00    0.20     6  ptlrpcd_00_11
11:47:14        0      2686    0.00    0.20    0.00    0.00    0.20    16  ptlrpcd_01_03
11:47:14        0      2695    0.00    0.20    0.00    0.00    0.20    35  ptlrpcd_02_00
11:47:14        0      2696    0.00    0.20    0.00    0.00    0.20    31  ptlrpcd_02_01
11:47:14        0      2699    0.00    0.20    0.00    0.00    0.20    30  ptlrpcd_02_04
11:47:14        0      2700    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_05
11:47:14        0      2701    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_06
11:47:14        0      2702    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_07
11:47:14        0      2704    0.00    0.20    0.00    0.00    0.20    33  ptlrpcd_02_09
11:47:14        0      2705    0.00    0.20    0.00    0.00    0.20    26  ptlrpcd_02_10
11:47:14        0      2708    0.00    0.20    0.00    0.00    0.20    38  ptlrpcd_03_01
11:47:14        0      2709    0.00    0.20    0.00    0.00    0.20    38  ptlrpcd_03_02
11:47:14        0      2712    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_05
11:47:14        0      2714    0.00    0.20    0.00    0.00    0.20    36  ptlrpcd_03_07
11:47:14        0      2740    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_02
11:47:14        0     10845    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_04
11:47:14        0     10846    0.00    0.20    0.00    0.00    0.20    35  ldlm_bl_05
11:47:14        0     10848    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_07
11:47:14        0     10850    0.00    0.20    0.00    0.00    0.20    33  ldlm_bl_09
11:47:14        0     10851    0.00    0.20    0.00    0.00    0.20    34  ldlm_bl_10
11:47:14        0     12871    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_12
11:47:14        0     12872    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_13
11:47:14        0     12877    0.00    0.20    0.00    0.00    0.20     3  ldlm_bl_18
11:47:14        0     12879    0.00    0.20    0.00    0.00    0.20    37  ldlm_bl_20
11:47:14        0     12885    0.00    0.20    0.00    0.00    0.20    31  ldlm_bl_26
11:47:14    30910    121285    0.60    0.80    0.00    0.00    1.40    15  pidstat
11:47:14    30910    121579    0.80    1.20    0.00    0.00    2.00    47  pidstat
11:47:14    30910    122103    0.80    0.80    0.00    0.00    1.60    16  pidstat
11:47:14    30910    124103    0.60    1.20    0.00    0.00    1.80     3  pidstat
11:47:14    30910    124105   21.20   13.00    0.00    0.00   34.20    44  python
11:47:14    30910    124109  185.60    7.00    0.00    0.00  192.60    21  java

11:47:09      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:47:14        0      3115      0.60      0.00 3283648   24000   0.07  slurmd
11:47:14        0    116617      1.00      0.00  212096    8960   0.03  slurmstepd
11:47:14        0    116624      0.40      0.00  440768   15616   0.05  slurmstepd
11:47:14    30910    124105    167.80      0.00  243392   74432   0.23  python
11:47:14    30910    124109    385.40      0.00 13869568  493760   1.50  java

11:47:14      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:19        0        11    0.00    0.20    0.00    0.00    0.20    19  rcu_sched
11:47:19        0      1424    6.80    0.00    0.00    0.00    6.80    31  node_exporter
11:47:19        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:47:19      901      1742    0.00    0.20    0.00    0.00    0.20    42  icinga2
11:47:19        0      2655    0.00    0.20    0.00    0.00    0.20     3  kiblnd_sd_00_03
11:47:19        0      2656    0.00    0.20    0.00    0.00    0.20    23  kiblnd_sd_01_00
11:47:19        0      2657    0.00    0.20    0.00    0.00    0.20    21  kiblnd_sd_01_01
11:47:19        0      2658    0.00    0.20    0.00    0.00    0.20    20  kiblnd_sd_01_02
11:47:19        0      2659    0.00    0.20    0.00    0.00    0.20    12  kiblnd_sd_01_03
11:47:19        0      2660    0.00    0.20    0.00    0.00    0.20    28  kiblnd_sd_02_00
11:47:19        0      2662    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_02
11:47:19        0      2663    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_03
11:47:19        0      2666    0.00    0.20    0.00    0.00    0.20    39  kiblnd_sd_03_02
11:47:19        0      2706    0.00    0.20    0.00    0.00    0.20    30  ptlrpcd_02_11
11:47:19        0      4018    0.00    0.20    0.00    0.00    0.20     2  ldlm_bl_03
11:47:19        0     10847    0.00    0.20    0.00    0.00    0.20    45  ldlm_bl_06
11:47:19        0     12870    0.00    0.20    0.00    0.00    0.20    28  ldlm_bl_11
11:47:19        0     12873    0.00    0.20    0.00    0.00    0.20    29  ldlm_bl_14
11:47:19        0     12884    0.00    0.20    0.00    0.00    0.20    10  ldlm_bl_25
11:47:19        0     12887    0.00    0.20    0.00    0.00    0.20    30  ldlm_bl_28
11:47:19        0    114592    0.00    0.20    0.00    0.00    0.20    39  kworker/u96:1-ipoib_wq
11:47:19        0    115120    0.00    0.20    0.00    0.00    0.20     0  kworker/0:2-mm_percpu_wq
11:47:19    30910    121285    0.00    1.80    0.00    0.00    1.80    15  pidstat
11:47:19    30910    121579    0.40    1.20    0.00    0.00    1.60    47  pidstat
11:47:19    30910    122103    0.20    1.60    0.00    0.00    1.80    16  pidstat
11:47:19    30910    124103    0.40    1.40    0.00    0.00    1.80     3  pidstat
11:47:19    30910    124105    2.20    0.80    0.00    0.00    3.00    44  python
11:47:19    30910    124109  346.00   19.60    0.00    0.00  365.60    21  java
11:47:19    30910    124446   39.20    6.20    0.00    0.00   45.40    25  python

11:47:14      UID       PID  minflt/s  majflt/s     VSZ     RSS   %MEM  Command
11:47:19        0      1424      8.00      0.00  728064   28928   0.09  node_exporter
11:47:19    30910    124105      1.00      0.00  243392   74432   0.23  python
11:47:19    30910    124109    649.40      0.00 18270720  665408   2.02  java
11:47:19    30910    124446    155.00      0.00   48000   44224   0.13  python

11:47:19      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
11:47:24        0      1450    0.00    0.20    0.00    0.00    0.20     0  NetworkManager
11:47:24      201      1723    0.20    0.00    0.00    0.00    0.20    29  telegraf
11:47:24        0      2652    0.00    0.80    0.00    0.40    0.80    11  kiblnd_sd_00_00
11:47:24        0      2653    0.00    1.00    0.00    0.20    1.00     2  kiblnd_sd_00_01
11:47:24        0      2654    0.00    1.00    0.00    0.40    1.00     2  kiblnd_sd_00_02
11:47:24        0      2655    0.00    0.80    0.00    0.20    0.80    11  kiblnd_sd_00_03
11:47:24        0      2656    0.00    0.80    0.00    0.20    0.80    13  kiblnd_sd_01_00
11:47:24        0      2657    0.00    0.80    0.00    0.20    0.80    15  kiblnd_sd_01_01
11:47:24        0      2658    0.00    0.80    0.00    0.20    0.80    13  kiblnd_sd_01_02
11:47:24        0      2659    0.00    0.80    0.00    0.20    0.80    15  kiblnd_sd_01_03
11:47:24        0      2660    0.00    0.20    0.00    0.20    0.20    34  kiblnd_sd_02_00
11:47:24        0      2661    0.00    0.20    0.00    0.20    0.20    27  kiblnd_sd_02_01
11:47:24        0      2662    0.00    0.20    0.00    0.00    0.20    25  kiblnd_sd_02_02
11:47:24        0      2663    0.00    0.20    0.00    0.00    0.20    33  kiblnd_sd_02_03
11:47:24        0      2671    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_00
11:47:24        0      2672    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_01
11:47:24        0      2674    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_03
11:47:24        0      2675    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_04
11:47:24        0      2676    0.00    0.20    0.00    0.00    0.20    11  ptlrpcd_00_05
11:47:24        0      2677    0.00    0.20    0.00    0.00    0.20     5  ptlrpcd_00_06
11:47:24        0      2683    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_00
11:47:24        0      2687    0.00    0.20    0.00    0.00    0.20    23  ptlrpcd_01_04
11:47:24        0      2688    0.00    0.20    0.00    0.00    0.20    22  ptlrpcd_01_05
11:47:24        0      2694    0.00    0.20    0.00    0.00    0.20    23  ptlrpcd_01_11
11:47:24        0      2695    0.00    0.20    0.00    0.00    0.20    29  ptlrpcd_02_00
11:47:24        0      2697    0.00    0.20    0.00    0.00    0.20    24  ptlrpcd_02_02
11:47:24        0      2698    0.00    0.20    0.00    0.00    0.20    24  ptlrpcd_02_03
11:47:24        0      2699    0.00    0.20    0.00    0.00    0.20    32  ptlrpcd_02_04
11:47:24        0      2701    0.00    0.20    0.00    0.00    0.20    24  ptlrpcd_02_06
11:47:24        0      2702    0.00    0.20    0.00    0.00    0.20    25  ptlrpcd_02_07
11:47:24        0      2703    0.00    0.20    0.00    0.00    0.20    30  ptlrpcd_02_08
11:47:24        0      2707    0.00    0.20    0.00    0.00    0.20    46  ptlrpcd_03_00
11:47:24        0      2713    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_06
11:47:24        0      2715    0.00    0.20    0.00    0.00    0.20    41  ptlrpcd_03_08
11:47:24        0      2716    0.00    0.20    0.00    0.00    0.20    45  ptlrpcd_03_09
11:47:24        0      2717    0.00    0.20    0.00    0.20    0.20    46  ptlrpcd_03_10
11:47:24        0      2739    0.00    0.20    0.00    0.00    0.20    25  ldlm_bl_01
11:47:24        0     10849    0.00    0.20    0.00    0.00    0.20    11  ldlm_bl_08
11:47:24        0     12874    0.00    0.20    0.00    0.00    0.20    25  ldlm_bl_15
11:47:24        0     12875    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_16
11:47:24        0     12876    0.00    0.20    0.00    0.00    0.20     6  ldlm_bl_17
11:47:24        0     12878    0.00    0.20    0.00    0.00    0.20    26  ldlm_bl_19
11:47:24        0     12880    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_21
11:47:24        0     12881    0.00    0.20    0.00    0.00    0.20    24  ldlm_bl_22
11:47:24        0     12882    0.00    0.20    0.00    0.00    0.20    25  ldlm_bl_23
11:47:24        0     12883    0.00    0.20    0.00    0.00    0.20    44  ldlm_bl_24
11:47:24        0     12886    0.00    0.20    0.00    0.00    0.20    32  ldlm_bl_27
11:47:24        0     55152    0.00    0.20    0.00    0.00    0.20     7  kworker/7:0-mm_percpu_wq
11:47:24        0     58034    0.20    0.00    0.00    0.00    0.20    24  kworker/24:0-mm_percpu_wq
11:47:24        0    115557    0.00    0.20    0.00    0.00    0.20    19  kworker/19:0-mm_percpu_wq
11:47:24    30910    121285    0.00    2.00    0.00    0.00    2.00    15  pidstat
11:47:24    30910    121579    0.40    1.40    0.00    0.00    1.80    47  pidstat
11:47:24    30910    122103    0.00    1.60    0.00    0.00    1.60    16  pidstat
11:47:24    30910    124103    0.60    1.00    0.00    0.00    1.60     3  pidstat
11:47:24    30910    124105    0.20    0.00    0.00    0.00    0.20    44  python
11:47:24    30910    124109 1387.20   64.80    0.00    0.00 1452.00    21  java
11:47:24    30910    124446   18.80    1.60    0.00    0.00   20.40     1  python
11:47:24    30910    124449   12.80    0.00    0.00    0.40   12.80     8  python
11:47:24    30910    124450   12.00    0.40    0.00    0.00   12.40    28  python
11:47:24    30910    124453   12.60    0.40    0.00    0.80   13.00     1  python
11:47:24    30910    124455   11.40    0.80    0.00    0.00   12.20    32  python
11:47:24    30910    124457   12.00    0.40    0.00    0.00   12.40    34  python
11:47:24    30910    124459   12.20    0.40    0.00    0.20   12.60    16  python
11:47:24    30910    124461   11.40    1.00    0.00    0.60   12.40     2  python
11:47:24    30910    124463   11.80    0.60    0.00    0.20   12.40    18  python
11:47:24    30910    124465   11.40    0.80    0.00    0.40   12.20    27  python
11:47:24    30910    124467   12.00    0.60    0.00    0.00   12.60    33  python
11:47:24    30910    124470   12.00    0.60    0.00    0.00   12.60     6  python
11:47:24    30910    124472   12.20    0.20    0.00    0.20   12.40    41  python
11:47:24    30910    124474   12.00    0.60    0.00    0.60   12.60    10  python
11:47:24    30910    124476   11.40    1.00    0.00    0.00   12.40    39  python
11:47:24    30910    124478   12.20    0.60    0.00    0.20   12.80     1  python
11:47:24    30910    124480   11.00    1.20    0.00    0.00   12.20    15  python
11:47:24    30910    124482   11.80    1.00    0.00    0.20   12.80    13  python
11:47:24    30910    124484   11.40    1.00    0.00    0.20   12.40    41  python
11:47:24    30910    124486   11.60    1.20    0.00    0.40   12.80    27  python
11:47:24    30910    124488   11.40    0.80    0.00    0.00   12.20    11  python
11:47:24    30910    124490   11.80    0.80    0.00    0.80   12.60    24  python
11:47:24    30910    124492   11.60    1.20    0.00    0.40   12.80    34  python
11:47:24    30910    124494   12.20    0.20    0.00    1.20   12.40    10  python
11:47:24    30910    124496   11.80    1.00    0.00    0.40   12.80    21  python
11:47:24    30910    124498   12.00    0.60    0.00    0.80   12.60     4  python
11:47:24    30910    124500   12.00    1.20    0.00    0.40   13.20     2  python
